data_coleta,observado,previsao,lags,tecnica
2010-03-31,4.97,4.88,9,Baseline
2010-05-31,3.83,3.83,9,Baseline
2010-07-31,2.08,3.4,9,Baseline
2010-09-30,3.26,3.53,9,Baseline
2010-11-30,4.28,4.16,9,Baseline
2011-03-31,5.28,3.69,9,Baseline
2011-05-31,3.43,4.09,9,Baseline
2011-07-31,4.38,1.1,9,Baseline
2011-08-31,5.66,2.83,9,Baseline
2011-11-30,4.88,4.26,9,Baseline
2003-10-31,3.71,2.64,10,Baseline
2004-03-31,1.95,4.61,10,Baseline
2004-05-31,5.48,3.09,10,Baseline
2004-07-31,3.61,3.66,10,Baseline
2004-09-30,2.08,3.58,10,Baseline
2004-10-31,3.99,4.16,10,Baseline
2005-01-31,4.79,4.85,10,Baseline
2005-03-31,2.83,5.19,10,Baseline
2005-07-31,3.71,2.64,10,Baseline
2005-09-30,3.53,3.37,10,Baseline
2005-12-31,2.64,4.33,10,Baseline
2006-07-31,4.61,3.07,10,Baseline
2006-08-31,3.09,5.0,10,Baseline
2006-10-31,3.66,4.52,10,Baseline
2006-12-31,3.58,1.1,10,Baseline
2007-08-31,4.16,4.72,10,Baseline
2007-09-30,4.85,4.9,10,Baseline
2007-11-30,5.19,4.97,10,Baseline
2008-03-31,2.64,3.83,10,Baseline
2008-04-30,3.37,2.08,10,Baseline
2008-07-31,4.33,3.26,10,Baseline
2008-08-31,3.07,4.28,10,Baseline
2008-11-30,5.0,5.28,10,Baseline
2009-07-31,4.52,3.43,10,Baseline
2009-08-31,1.1,4.38,10,Baseline
2009-11-30,4.72,5.66,10,Baseline
2010-03-31,4.9,4.88,10,Baseline
2010-05-31,4.97,3.83,10,Baseline
2010-07-31,3.83,3.4,10,Baseline
2010-09-30,2.08,3.53,10,Baseline
2010-11-30,3.26,4.16,10,Baseline
2011-03-31,4.28,3.69,10,Baseline
2011-05-31,5.28,4.09,10,Baseline
2011-07-31,3.43,1.1,10,Baseline
2011-08-31,4.38,2.83,10,Baseline
2011-11-30,5.66,4.26,10,Baseline
