data_coleta,observado,previsao,lags,tecnica
2009-07-31,3.43,2.83,3,Regressão Linear
2009-08-31,4.38,3.49,3,Regressão Linear
2009-11-30,5.66,3.37,3,Regressão Linear
2010-03-31,4.88,2.9,3,Regressão Linear
2010-05-31,3.83,3.55,3,Regressão Linear
2010-07-31,3.4,3.85,3,Regressão Linear
2010-09-30,3.53,3.37,3,Regressão Linear
2010-11-30,4.16,2.91,3,Regressão Linear
2011-03-31,3.69,2.77,3,Regressão Linear
2011-05-31,4.09,2.98,3,Regressão Linear
2011-07-31,1.1,3.06,3,Regressão Linear
2011-08-31,2.83,3.14,3,Regressão Linear
2011-11-30,4.26,2.52,3,Regressão Linear
2001-09-30,3.71,2.49,3,Random Forest
2001-11-30,1.95,1.69,3,Random Forest
2002-03-31,5.48,2.39,3,Random Forest
2002-05-31,3.61,2.76,3,Random Forest
2002-07-31,2.08,1.76,3,Random Forest
2002-09-30,3.99,3.15,3,Random Forest
2003-01-31,4.79,2.94,3,Random Forest
2003-04-30,2.83,2.71,3,Random Forest
2003-05-31,3.71,2.25,3,Random Forest
2003-09-30,3.53,4.06,3,Random Forest
2003-10-31,2.64,3.02,3,Random Forest
2004-03-31,4.61,2.96,3,Random Forest
2004-05-31,3.09,3.15,3,Random Forest
2004-07-31,3.66,2.44,3,Random Forest
2004-09-30,3.58,3.78,3,Random Forest
2004-10-31,4.16,3.32,3,Random Forest
2005-01-31,4.85,2.62,3,Random Forest
2005-03-31,5.19,2.59,3,Random Forest
2005-07-31,2.64,2.63,3,Random Forest
2005-09-30,3.37,3.84,3,Random Forest
2005-12-31,4.33,3.48,3,Random Forest
2006-07-31,3.07,-1.81,3,Random Forest
2006-08-31,5.0,2.4,3,Random Forest
2006-10-31,4.52,3.05,3,Random Forest
2006-12-31,1.1,3.32,3,Random Forest
2007-08-31,4.72,3.41,3,Random Forest
2007-09-30,4.9,2.3,3,Random Forest
2007-11-30,4.97,3.39,3,Random Forest
2008-03-31,3.83,3.42,3,Random Forest
2008-04-30,2.08,4.42,3,Random Forest
2008-07-31,3.26,2.83,3,Random Forest
2008-08-31,4.28,2.19,3,Random Forest
2008-11-30,5.28,0.32,3,Random Forest
2009-07-31,3.43,2.47,3,Random Forest
2009-08-31,4.38,2.52,3,Random Forest
2009-11-30,5.66,3.2,3,Random Forest
2010-03-31,4.88,2.37,3,Random Forest
2010-05-31,3.83,2.77,3,Random Forest
2010-07-31,3.4,4.41,3,Random Forest
2010-09-30,3.53,3.18,3,Random Forest
2010-11-30,4.16,2.86,3,Random Forest
2011-03-31,3.69,2.94,3,Random Forest
2011-05-31,4.09,2.22,3,Random Forest
2011-07-31,1.1,2.27,3,Random Forest
2011-08-31,2.83,1.95,3,Random Forest
2011-11-30,4.26,2.12,3,Random Forest
2001-09-30,3.71,-7.13,3,MLP
2001-11-30,1.95,-4.07,3,MLP
2002-03-31,5.48,3.9,3,MLP
2002-05-31,3.61,3.77,3,MLP
2002-07-31,2.08,4.64,3,MLP
2002-09-30,3.99,4.77,3,MLP
2003-01-31,4.79,3.68,3,MLP
2003-04-30,2.83,4.12,3,MLP
2003-05-31,3.71,4.91,3,MLP
2003-09-30,3.53,4.36,3,MLP
2003-10-31,2.64,4.13,3,MLP
2004-03-31,4.61,4.24,3,MLP
2004-05-31,3.09,3.96,3,MLP
2004-07-31,3.66,4.42,3,MLP
2004-09-30,3.58,4.43,3,MLP
2004-10-31,4.16,4.19,3,MLP
2005-01-31,4.85,4.39,3,MLP
2005-03-31,5.19,4.69,3,MLP
2005-07-31,2.64,5.21,3,MLP
2005-09-30,3.37,5.35,3,MLP
2005-12-31,4.33,4.35,3,MLP
2006-07-31,3.07,3.98,3,MLP
2006-08-31,5.0,4.53,3,MLP
2006-10-31,4.52,4.44,3,MLP
2006-12-31,1.1,4.87,3,MLP
2007-08-31,4.72,4.95,3,MLP
2007-09-30,4.9,3.53,3,MLP
2007-11-30,4.97,4.15,3,MLP
2008-03-31,3.83,5.39,3,MLP
2008-04-30,2.08,5.38,3,MLP
2008-07-31,3.26,4.72,3,MLP
2008-08-31,4.28,3.68,3,MLP
2008-11-30,5.28,3.75,3,MLP
2009-07-31,3.43,4.67,3,MLP
2009-08-31,4.38,5.28,3,MLP
2009-11-30,5.66,4.85,3,MLP
2010-03-31,4.88,4.81,3,MLP
2010-05-31,3.83,5.62,3,MLP
2010-07-31,3.4,5.58,3,MLP
2010-09-30,3.53,4.82,3,MLP
2010-11-30,4.16,4.31,3,MLP
2011-03-31,3.69,4.28,3,MLP
2011-05-31,4.09,4.56,3,MLP
2011-07-31,1.1,4.59,3,MLP
2011-08-31,2.83,4.34,3,MLP
2011-11-30,4.26,3.25,3,MLP
2001-09-30,3.71,-2.3,3,LSTM
2001-11-30,1.95,-2.32,3,LSTM
2002-03-31,5.48,2.52,3,LSTM
2002-05-31,3.61,3.1,3,LSTM
2002-07-31,2.08,3.11,3,LSTM
2002-09-30,3.99,3.14,3,LSTM
2003-01-31,4.79,2.81,3,LSTM
2003-04-30,2.83,3.05,3,LSTM
2003-05-31,3.71,3.23,3,LSTM
2003-09-30,3.53,3.16,3,LSTM
2003-10-31,2.64,2.9,3,LSTM
2004-03-31,4.61,2.87,3,LSTM
2004-05-31,3.09,3.03,3,LSTM
2004-07-31,3.66,2.96,3,LSTM
2004-09-30,3.58,3.17,3,LSTM
2004-10-31,4.16,2.95,3,LSTM
2005-01-31,4.85,3.17,3,LSTM
2005-03-31,5.19,3.42,3,LSTM
2005-07-31,2.64,3.76,3,LSTM
2005-09-30,3.37,3.46,3,LSTM
2005-12-31,4.33,3.13,3,LSTM
2006-07-31,3.07,2.95,3,LSTM
2006-08-31,5.0,3.05,3,LSTM
2006-10-31,4.52,3.37,3,LSTM
2006-12-31,1.1,3.42,3,LSTM
2007-08-31,4.72,3.04,3,LSTM
2007-09-30,4.9,2.93,3,LSTM
2007-11-30,4.97,3.02,3,LSTM
2008-03-31,3.83,3.84,3,LSTM
2008-04-30,2.08,3.66,3,LSTM
2008-07-31,3.26,3.08,3,LSTM
2008-08-31,4.28,2.7,3,LSTM
2008-11-30,5.28,2.79,3,LSTM
2009-07-31,3.43,3.46,3,LSTM
2009-08-31,4.38,3.52,3,LSTM
2009-11-30,5.66,3.53,3,LSTM
2010-03-31,4.88,3.6,3,LSTM
2010-05-31,3.83,3.92,3,LSTM
2010-07-31,3.4,3.81,3,LSTM
2010-09-30,3.53,3.33,3,LSTM
2010-11-30,4.16,3.04,3,LSTM
2011-03-31,3.69,3.11,3,LSTM
2011-05-31,4.09,3.17,3,LSTM
2011-07-31,1.1,3.29,3,LSTM
2011-08-31,2.83,2.67,3,LSTM
2011-11-30,4.26,2.46,3,LSTM
2001-09-30,3.71,-2.48,4,Regressão Linear
2001-11-30,1.95,-6.07,4,Regressão Linear
2002-03-31,5.48,3.68,4,Regressão Linear
2002-05-31,3.61,2.5,4,Regressão Linear
2002-07-31,2.08,2.75,4,Regressão Linear
2002-09-30,3.99,3.71,4,Regressão Linear
2003-01-31,4.79,2.44,4,Regressão Linear
2003-04-30,2.83,2.39,4,Regressão Linear
2003-05-31,3.71,3.42,4,Regressão Linear
2003-09-30,3.53,3.12,4,Regressão Linear
2003-10-31,2.64,2.6,4,Regressão Linear
2004-03-31,4.61,3.0,4,Regressão Linear
2004-05-31,3.09,2.59,4,Regressão Linear
2004-07-31,3.66,2.82,4,Regressão Linear
2004-09-30,3.58,3.17,4,Regressão Linear
2004-10-31,4.16,2.69,4,Regressão Linear
2005-01-31,4.85,2.91,4,Regressão Linear
2005-03-31,5.19,2.97,4,Regressão Linear
2005-07-31,2.64,3.33,4,Regressão Linear
2005-09-30,3.37,3.75,4,Regressão Linear
2005-12-31,4.33,3.19,4,Regressão Linear
2006-07-31,3.07,2.4,4,Regressão Linear
2006-08-31,5.0,3.06,4,Regressão Linear
2006-10-31,4.52,2.98,4,Regressão Linear
2006-12-31,1.1,2.97,4,Regressão Linear
2007-08-31,4.72,3.76,4,Regressão Linear
2007-09-30,4.9,2.52,4,Regressão Linear
2007-11-30,4.97,2.17,4,Regressão Linear
2008-03-31,3.83,3.65,4,Regressão Linear
2008-04-30,2.08,3.63,4,Regressão Linear
2008-07-31,3.26,3.46,4,Regressão Linear
2008-08-31,4.28,2.57,4,Regressão Linear
2008-11-30,5.28,2.23,4,Regressão Linear
2009-07-31,3.43,2.93,4,Regressão Linear
2009-08-31,4.38,3.57,4,Regressão Linear
2009-11-30,5.66,3.39,4,Regressão Linear
2010-03-31,4.88,2.86,4,Regressão Linear
2010-05-31,3.83,3.62,4,Regressão Linear
2010-07-31,3.4,3.9,4,Regressão Linear
2010-09-30,3.53,3.33,4,Regressão Linear
2010-11-30,4.16,2.88,4,Regressão Linear
2011-03-31,3.69,2.77,4,Regressão Linear
2011-05-31,4.09,3.01,4,Regressão Linear
2011-07-31,1.1,3.1,4,Regressão Linear
2011-08-31,2.83,3.14,4,Regressão Linear
2011-11-30,4.26,2.51,4,Regressão Linear
2001-09-30,3.71,2.99,4,Random Forest
2001-11-30,1.95,1.94,4,Random Forest
2002-03-31,5.48,3.31,4,Random Forest
2002-05-31,3.61,2.94,4,Random Forest
2002-07-31,2.08,1.82,4,Random Forest
2002-09-30,3.99,3.25,4,Random Forest
2003-01-31,4.79,1.94,4,Random Forest
