data_coleta,observado,previsao,lags,tecnica
2008-11-30,4.1,4.0,7,Baseline
2009-07-31,3.95,6.6,7,Baseline
2009-08-31,4.15,3.1,7,Baseline
2009-09-30,2.6,5.1,7,Baseline
2009-10-31,6.5,1.6,7,Baseline
2009-11-30,7.2,3.7,7,Baseline
2010-03-31,3.0,2.3,7,Baseline
2010-05-31,4.0,6.7,7,Baseline
2010-07-31,6.6,4.25,7,Baseline
2010-09-30,3.1,6.2,7,Baseline
2010-11-30,5.1,5.4,7,Baseline
2011-03-31,1.6,3.3,7,Baseline
2011-05-31,3.7,6.1,7,Baseline
2011-06-30,2.3,4.3,7,Baseline
2011-07-31,6.7,7.0,7,Baseline
2011-08-31,4.25,6.9,7,Baseline
2011-11-30,6.2,3.4,7,Baseline
2012-01-31,5.4,3.0,7,Baseline
2012-05-31,3.3,7.2,7,Baseline
2012-07-31,6.1,5.15,7,Baseline
2012-09-30,4.3,4.7,7,Baseline
2012-11-30,7.0,4.64,7,Baseline
2013-04-30,6.9,7.5,7,Baseline
2013-05-31,3.4,6.33,7,Baseline
2013-06-30,3.0,2.34,7,Baseline
2013-09-30,7.2,6.62,7,Baseline
2013-10-31,5.15,5.1,7,Baseline
2013-11-30,4.7,5.53,7,Baseline
2014-01-31,4.64,1.61,7,Baseline
2014-05-31,7.5,6.9,7,Baseline
2014-07-31,6.33,6.59,7,Baseline
2014-09-30,2.34,7.27,7,Baseline
2014-11-30,6.62,6.39,7,Baseline
2014-12-31,5.1,3.53,7,Baseline
2015-01-31,5.53,5.1,7,Baseline
2015-05-31,1.61,4.26,7,Baseline
2015-07-31,6.9,7.22,7,Baseline
2015-09-30,6.59,6.02,7,Baseline
2015-11-30,7.27,4.84,7,Baseline
2016-01-31,6.39,2.85,7,Baseline
2016-07-31,3.53,5.44,7,Baseline
2016-09-30,5.1,4.06,7,Baseline
2016-10-31,4.26,4.98,7,Baseline
2016-11-30,7.22,3.46,7,Baseline
2017-07-31,6.02,6.37,7,Baseline
2017-09-30,4.84,4.32,7,Baseline
2017-11-30,2.85,3.03,7,Baseline
2018-05-31,5.44,6.21,7,Baseline
2018-08-31,4.06,2.48,7,Baseline
2018-09-30,4.98,6.82,7,Baseline
2018-10-31,3.46,3.7,7,Baseline
2018-11-30,6.37,4.31,7,Baseline
2019-09-30,4.32,2.35,7,Baseline
2008-08-31,6.4,3.0,8,Baseline
2008-11-30,5.7,4.0,8,Baseline
2009-07-31,4.1,6.6,8,Baseline
2009-08-31,3.95,3.1,8,Baseline
2009-09-30,4.15,5.1,8,Baseline
2009-10-31,2.6,1.6,8,Baseline
2009-11-30,6.5,3.7,8,Baseline
2010-03-31,7.2,2.3,8,Baseline
2010-05-31,3.0,6.7,8,Baseline
2010-07-31,4.0,4.25,8,Baseline
2010-09-30,6.6,6.2,8,Baseline
2010-11-30,3.1,5.4,8,Baseline
2011-03-31,5.1,3.3,8,Baseline
2011-05-31,1.6,6.1,8,Baseline
2011-06-30,3.7,4.3,8,Baseline
2011-07-31,2.3,7.0,8,Baseline
2011-08-31,6.7,6.9,8,Baseline
2011-11-30,4.25,3.4,8,Baseline
2012-01-31,6.2,3.0,8,Baseline
2012-05-31,5.4,7.2,8,Baseline
2012-07-31,3.3,5.15,8,Baseline
2012-09-30,6.1,4.7,8,Baseline
2012-11-30,4.3,4.64,8,Baseline
2013-04-30,7.0,7.5,8,Baseline
2013-05-31,6.9,6.33,8,Baseline
2013-06-30,3.4,2.34,8,Baseline
2013-09-30,3.0,6.62,8,Baseline
2013-10-31,7.2,5.1,8,Baseline
2013-11-30,5.15,5.53,8,Baseline
2014-01-31,4.7,1.61,8,Baseline
2014-05-31,4.64,6.9,8,Baseline
2014-07-31,7.5,6.59,8,Baseline
2014-09-30,6.33,7.27,8,Baseline
2014-11-30,2.34,6.39,8,Baseline
2014-12-31,6.62,3.53,8,Baseline
2015-01-31,5.1,5.1,8,Baseline
2015-05-31,5.53,4.26,8,Baseline
2015-07-31,1.61,7.22,8,Baseline
2015-09-30,6.9,6.02,8,Baseline
2015-11-30,6.59,4.84,8,Baseline
2016-01-31,7.27,2.85,8,Baseline
2016-07-31,6.39,5.44,8,Baseline
2016-09-30,3.53,4.06,8,Baseline
2016-10-31,5.1,4.98,8,Baseline
2016-11-30,4.26,3.46,8,Baseline
2017-07-31,7.22,6.37,8,Baseline
2017-09-30,6.02,4.32,8,Baseline
2017-11-30,4.84,3.03,8,Baseline
2018-05-31,2.85,6.21,8,Baseline
2018-08-31,5.44,2.48,8,Baseline
2018-09-30,4.06,6.82,8,Baseline
2018-10-31,4.98,3.7,8,Baseline
2018-11-30,3.46,4.31,8,Baseline
2019-09-30,6.37,2.35,8,Baseline
2008-11-30,6.4,4.0,9,Baseline
2009-07-31,5.7,6.6,9,Baseline
2009-08-31,4.1,3.1,9,Baseline
2009-09-30,3.95,5.1,9,Baseline
2009-10-31,4.15,1.6,9,Baseline
2009-11-30,2.6,3.7,9,Baseline
2010-03-31,6.5,2.3,9,Baseline
2010-05-31,7.2,6.7,9,Baseline
2010-07-31,3.0,4.25,9,Baseline
2010-09-30,4.0,6.2,9,Baseline
2010-11-30,6.6,5.4,9,Baseline
2011-03-31,3.1,3.3,9,Baseline
2011-05-31,5.1,6.1,9,Baseline
2011-06-30,1.6,4.3,9,Baseline
2011-07-31,3.7,7.0,9,Baseline
2011-08-31,2.3,6.9,9,Baseline
2011-11-30,6.7,3.4,9,Baseline
2012-01-31,4.25,3.0,9,Baseline
2012-05-31,6.2,7.2,9,Baseline
2012-07-31,5.4,5.15,9,Baseline
2012-09-30,3.3,4.7,9,Baseline
2012-11-30,6.1,4.64,9,Baseline
2013-04-30,4.3,7.5,9,Baseline
2013-05-31,7.0,6.33,9,Baseline
2013-06-30,6.9,2.34,9,Baseline
2013-09-30,3.4,6.62,9,Baseline
2013-10-31,3.0,5.1,9,Baseline
2013-11-30,7.2,5.53,9,Baseline
2014-01-31,5.15,1.61,9,Baseline
2014-05-31,4.7,6.9,9,Baseline
2014-07-31,4.64,6.59,9,Baseline
2014-09-30,7.5,7.27,9,Baseline
2014-11-30,6.33,6.39,9,Baseline
2014-12-31,2.34,3.53,9,Baseline
2015-01-31,6.62,5.1,9,Baseline
2015-05-31,5.1,4.26,9,Baseline
2015-07-31,5.53,7.22,9,Baseline
2015-09-30,1.61,6.02,9,Baseline
2015-11-30,6.9,4.84,9,Baseline
2016-01-31,6.59,2.85,9,Baseline
2016-07-31,7.27,5.44,9,Baseline
2016-09-30,6.39,4.06,9,Baseline
2016-10-31,3.53,4.98,9,Baseline
2016-11-30,5.1,3.46,9,Baseline
2017-07-31,4.26,6.37,9,Baseline
2017-09-30,7.22,4.32,9,Baseline
2017-11-30,6.02,3.03,9,Baseline
2018-05-31,4.84,6.21,9,Baseline
2018-08-31,2.85,2.48,9,Baseline
2018-09-30,5.44,6.82,9,Baseline
2018-10-31,4.06,3.7,9,Baseline
2018-11-30,4.98,4.31,9,Baseline
2019-09-30,3.46,2.35,9,Baseline
2009-07-31,6.4,6.6,10,Baseline
2009-08-31,5.7,3.1,10,Baseline
2009-09-30,4.1,5.1,10,Baseline
2009-10-31,3.95,1.6,10,Baseline
2009-11-30,4.15,3.7,10,Baseline
2010-03-31,2.6,2.3,10,Baseline
2010-05-31,6.5,6.7,10,Baseline
2010-07-31,7.2,4.25,10,Baseline
2010-09-30,3.0,6.2,10,Baseline
2010-11-30,4.0,5.4,10,Baseline
2011-03-31,6.6,3.3,10,Baseline
2011-05-31,3.1,6.1,10,Baseline
2011-06-30,5.1,4.3,10,Baseline
2011-07-31,1.6,7.0,10,Baseline
2011-08-31,3.7,6.9,10,Baseline
2011-11-30,2.3,3.4,10,Baseline
2012-01-31,6.7,3.0,10,Baseline
2012-05-31,4.25,7.2,10,Baseline
2012-07-31,6.2,5.15,10,Baseline
2012-09-30,5.4,4.7,10,Baseline
2012-11-30,3.3,4.64,10,Baseline
2013-04-30,6.1,7.5,10,Baseline
2013-05-31,4.3,6.33,10,Baseline
2013-06-30,7.0,2.34,10,Baseline
2013-09-30,6.9,6.62,10,Baseline
2013-10-31,3.4,5.1,10,Baseline
2013-11-30,3.0,5.53,10,Baseline
2014-01-31,7.2,1.61,10,Baseline
2014-05-31,5.15,6.9,10,Baseline
2014-07-31,4.7,6.59,10,Baseline
2014-09-30,4.64,7.27,10,Baseline
2014-11-30,7.5,6.39,10,Baseline
2014-12-31,6.33,3.53,10,Baseline
2015-01-31,2.34,5.1,10,Baseline
2015-05-31,6.62,4.26,10,Baseline
2015-07-31,5.1,7.22,10,Baseline
2015-09-30,5.53,6.02,10,Baseline
2015-11-30,1.61,4.84,10,Baseline
2016-01-31,6.9,2.85,10,Baseline
2016-07-31,6.59,5.44,10,Baseline
2016-09-30,7.27,4.06,10,Baseline
2016-10-31,6.39,4.98,10,Baseline
2016-11-30,3.53,3.46,10,Baseline
2017-07-31,5.1,6.37,10,Baseline
2017-09-30,4.26,4.32,10,Baseline
2017-11-30,7.22,3.03,10,Baseline
2018-05-31,6.02,6.21,10,Baseline
2018-08-31,4.84,2.48,10,Baseline
2018-09-30,2.85,6.82,10,Baseline
2018-10-31,5.44,3.7,10,Baseline
2018-11-30,4.06,4.31,10,Baseline
2019-09-30,4.98,2.35,10,Baseline
