periodode;periodoate;cod_interaguas;tipo_rede;UGRHI;codigo_ponto;status_ponto;data_coleta;hora_coleta;parametro;sinal;valor;unidade;tipo_parametro;sistema_hidrico;tipo_sistema_hidrico;classe;municipio;uf;inicio_operacao;fim_operacao;Latitude;Longitude;Altitude;Localizacao;Captacao;Lat;Long
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;13/05/1998;11:40;pH;;7.00;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;15/07/1998;14:00;pH;;7.4;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;24/09/1998;15:45;pH;;6.7;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;09/11/1998;12:50;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;27/01/1999;12:50;pH;;6.8;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;11/03/1999;12:30;pH;;6.8;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;13/05/1999;13:20;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;22/07/1999;11:15;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;16/09/1999;13:00;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;18/11/1999;11:50;pH;;7.00;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;27/01/2000;10:50;pH;;7.00;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;09/03/2000;11:30;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;30/05/2000;12:05;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;13/07/2000;11:30;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;26/09/2000;11:35;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;28/11/2000;12:25;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;16/01/2001;11:40;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;21/03/2001;10:55;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;02/05/2001;13:00;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;11/07/2001;11:20;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;13/09/2001;12:10;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;27/11/2001;11:35;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;03/01/2002;11:30;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;20/03/2002;13:20;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;16/05/2002;10:45;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;17/07/2002;10:30;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;26/09/2002;11:30;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;21/11/2002;11:25;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;15/01/2003;11:40;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;25/03/2003;11:15;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;05/06/2003;11:35;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;03/07/2003;10:45;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;11/09/2003;13:30;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;06/11/2003;12:00;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;14/01/2004;10:55;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;11/03/2004;11:45;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;25/05/2004;12:00;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;05/08/2004;12:20;pH;;7.4;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;09/09/2004;12:10;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;29/11/2004;12:10;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;12/01/2005;12:00;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;02/03/2005;14:00;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;03/05/2005;12:10;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;27/07/2005;14:05;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;08/09/2005;10:55;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;30/11/2005;11:40;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;11/01/2006;11:45;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;16/03/2006;11:10;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;02/05/2006;11:10;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;06/07/2006;12:25;pH;;7.4;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;13/09/2006;11:30;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;08/11/2006;12:35;pH;;6.8;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;17/01/2007;12:30;pH;;7.00;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;22/03/2007;11:40;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;23/05/2007;12:20;pH;;7.4;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;25/07/2007;13:00;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;13/09/2007;12:35;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;21/11/2007;13:15;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;16/01/2008;13:40;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;12/03/2008;14:00;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;29/05/2008;13:15;pH;;7.1;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;23/07/2008;13:15;pH;;7.3;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;11/09/2008;12:00;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;26/11/2008;12:01;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;21/01/2009;12:45;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;19/03/2009;12:40;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;07/05/2009;14:55;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
01/01/1974;28/12/2019;128;Rede Básica;10 - SOROCABA/MEDIO TIETE;TIRG02900;Ativo;23/07/2009;11:44;pH;;7.2;U.pH;3- Químicos;Reservatório de Rasgão - TIRG;Reservatório (Lêntico);Classe 2;PIRAPORA DO BOM JESUS;SP;01/01/1998;;23 22 58 ;47 01 46 ;669;Próximo das comportas do Reservatório de Rasgão.;N;-23382778;?-47.029444
