valor_coliformes,valor_dbo,valor_fosforo,valor_od,valor_ph,valor_solido,valor_temperatura,valor_turbidez
2225753.449229885,19.65903787236912,0.7975,0.61,6.975,223.75,23.85,47.525000000000006
766713.6666666666,3.3333333333333335,0.25733333333333336,2.7900000000000005,6.419999999999999,180.0,20.433333333333334,15.966666666666667
400000.0,54.0,1.05,0.75,7.5,368.0,22.0,30.0
1166666.6666666667,35.0,0.8766666666666668,2.123333333333333,6.766666666666667,432.0,19.400000000000002,67.83333333333333
500209.3333333333,3.0,0.14666666666666664,1.84,6.343333333333334,233.0,22.03333333333333,11.233333333333334
790000.0,30.0,0.35,0.45,7.1,278.6302498110355,18.0,36.0
866762.0,7.333333333333333,0.17833333333333334,3.733333333333334,6.336666666666667,199.33333333333334,21.933333333333334,9.233333333333334
1400000.0,20.666666666666668,1.0999999999999999,2.9299999999999997,7.033333333333334,502.0,17.633333333333336,21.886666666666667
860000.0,18.0,0.76,1.45,7.1,192.0,22.7,5.1
2275000.0,34.5,0.7875,0.645,6.925000000000001,415.5,20.175,21.1
367160.0,54.333333333333336,0.23166666666666666,5.8566666666666665,6.453333333333333,102.0,23.099999999999998,18.133333333333333
933466.6666666666,25.333333333333332,0.49750000000000005,3.5583333333333336,6.673333333333333,173.16666666666666,21.993333333333336,17.883333333333333
150000.0,17.0,1.12,1.57,7.0,210.0,23.0,14.5
190000.0,26.666666666666668,1.0,0.51,6.566666666666666,278.6302498110355,21.933333333333334,18.333333333333332
87818.33333333333,13.166666666666666,0.46666666666666673,2.52,6.591666666666668,285.3333333333333,22.608333333333334,22.366666666666664
76865.66666666667,7.333333333333333,0.2333333333333333,3.866666666666667,6.373333333333334,115.33333333333333,22.2,9.433333333333332
880000.0,29.666666666666668,0.8060246746375308,0.9,7.033333333333334,376.0,23.166666666666668,30.46666666666667
22028.25,8.25,0.42374999999999996,2.0875,6.49,243.25,23.39,5.375
41233.333333333336,40.0,1.3066666666666666,0.5066666666666667,7.066666666666666,274.3333333333333,19.400000000000002,37.04
2900000.0,35.0,0.69,0.5,6.9,546.0,18.0,20.0
36524.25,9.5,0.20375,3.4499999999999997,6.447500000000001,187.25,20.6025,11.7325
70018.0,2.6666666666666665,0.20166666666666666,1.6300000000000001,6.19,178.0,22.426666666666666,9.700000000000001
152500.0,43.75,0.69,0.405,6.925000000000001,343.5,23.0,14.649999999999999
260000.0,32.0,0.8060246746375308,0.29,7.1,410.0,21.0,2.5
129316.66666666667,18.666666666666668,0.7483333333333334,2.1533333333333333,6.821666666666666,229.83333333333334,21.34166666666667,21.083333333333332
66769.33333333333,4.0,0.32666666666666666,4.9,6.516666666666667,81.33333333333333,23.996666666666666,7.6000000000000005
230000.0,20.243003346757163,1.22,0.1,7.2,287.0,20.4,20.4
460000.0,11.0,0.26,0.21,6.6,486.0,19.4,2.53
220000.0,19.751296689774417,1.665,0.2,7.0,278.6302498110355,18.95,36.05
7147.333333333333,3.6666666666666665,0.34,3.3000000000000003,6.783333333333334,206.0,20.973333333333333,11.066666666666668
126000.0,22.333333333333332,0.4073333333333333,0.17,6.733333333333334,480.6666666666667,22.866666666666664,22.733333333333334
450000.0,38.0,0.82,0.1,7.1,355.0,20.0,57.3
120000.0,48.0,2.15,1.8,7.1,278.0,23.5,32.77981265288946
106986.33333333333,2.6666666666666665,0.3383333333333333,3.4,6.43,238.0,21.96666666666667,10.666666666666666
296666.6666666667,34.333333333333336,0.6053333333333334,0.19000000000000003,7.0,574.0,20.8,38.28333333333333
76725.33333333333,5.0,0.20333333333333337,4.2,6.44,150.66666666666666,19.666666666666668,11.1
64526.75,7.75,0.41374999999999995,2.875,6.72,238.25,20.65,17.34
97333.33333333333,24.333333333333332,0.9066666666666666,0.19999999999999998,7.033333333333334,400.0,22.5,37.56666666666667
300000.0,11.0,0.66,0.1,6.9,554.0,18.9,33.1
180000.0,27.0,1.2325,0.20249999999999999,7.050000000000001,272.75,23.575000000000003,21.064999999999998
66756.0,6.333333333333333,0.26,3.5666666666666664,6.329999999999999,118.33333333333333,21.633333333333336,8.866666666666667
107666.66666666667,48.0,0.7766666666666667,0.7133333333333333,6.866666666666667,438.6666666666667,24.96666666666667,62.86333333333334
1540000.0,31.0,1.011,0.12666666666666668,6.866666666666667,421.0,22.566666666666666,22.2
766801.3333333334,5.333333333333333,0.32666666666666666,4.833333333333333,6.376666666666666,166.33333333333334,21.733333333333334,19.266666666666666
190000.0,25.0,2.08,0.1,6.7,482.0,21.3,7.41
270000.0,39.0,1.27,0.1,7.1,486.0,21.586677769972543,36.33
1171467.142857143,12.857142857142858,0.8678571428571428,1.2671428571428571,6.767142857142858,282.85714285714283,20.914285714285715,42.628571428571426
2166666.6666666665,31.0,1.3099999999999998,0.42,7.033333333333334,278.6302498110355,19.733333333333334,39.56666666666666
366699.3333333333,6.0,0.11333333333333333,3.566666666666667,6.5633333333333335,164.33333333333334,19.8,14.366666666666667
1400000.0,12.0,0.64,0.6,6.9,412.0,24.1,35.6
1400320.0,15.75,0.7075,3.125,6.8125,128.5,22.4,25.725
2050000.0,11.5,0.47,0.37,6.85,347.0,22.05,42.949999999999996
614000.0,43.6,1.5046,0.376,7.100000000000001,351.6,24.14,55.004
466832.0,5.333333333333333,0.20833333333333334,1.8999999999999997,6.483333333333333,123.0,22.866666666666664,16.833333333333332
1700000.0,22.25574958771386,0.52,0.1,7.1,576.0,21.640804886281742,18.9
1293333.3333333333,50.0,1.3733333333333333,0.5733333333333334,6.866666666666667,380.6666666666667,24.133333333333336,52.199999999999996
835000.0,28.25,0.8674999999999999,0.1525,6.975,486.0,23.900000000000002,27.112500000000004
585000.0,31.0,1.205,0.5,7.05,341.0,19.4,47.25
566725.3333333334,20.666666666666668,0.2783333333333333,5.333333333333333,6.3,128.66666666666666,21.733333333333334,15.100000000000001
1120077.4,9.2,0.337,1.488,6.7,212.8,22.939999999999998,19.96
83406.0,6.333333333333333,0.37833333333333335,2.766666666666667,6.656666666666666,127.66666666666667,20.7,8.733333333333333
390000.0,51.5,2.04,0.15,7.35,278.6302498110355,21.75,35.2
1013333.3333333334,29.666666666666668,0.9266666666666667,0.25666666666666665,7.033333333333334,356.6666666666667,19.233333333333334,47.06666666666666
260038.0,10.5,0.6487499999999999,4.0,6.6899999999999995,196.0,21.475,33.9
2100000.0,22.25574958771386,1.21,0.07,7.2,276.0,23.7,53.4
486041.6,32.4,0.85,1.1219999999999999,6.959999999999999,248.0,22.419999999999998,20.9
3400000.0,17.0,0.39649999999999996,0.74,6.85,321.0,20.6,29.34944816859275
190021.0,7.333333333333333,0.15166666666666664,2.5333333333333337,6.7,124.66666666666667,22.233333333333334,14.799999999999999
2225753.449229885,19.65903787236912,1.665,0.035,7.05,308.0,23.55,74.95
2200000.0,31.0,1.77,0.1,7.1,490.0,21.537794017425632,23.2
3300000.0,8.0,0.11800000000000001,2.72,7.1,266.0,23.5,8.86
2225753.449229885,22.5,1.6800000000000002,0.105,7.1,427.0,22.55,23.5
1533333.3333333333,26.666666666666668,1.2563333333333333,1.1366666666666667,6.933333333333334,384.6666666666667,21.866666666666664,19.473333333333333
4600000.0,22.25574958771386,1.6,0.07,7.3,406.0,22.2,2.62
838920.0,15.714285714285714,0.8682857142857143,1.7114285714285715,6.895714285714285,299.7142857142857,21.157142857142855,20.392857142857142
1650233.0,26.75,0.79125,3.2424999999999997,6.425000000000001,156.0,21.575,33.9
193439.0,10.0,0.36666666666666664,5.533333333333334,6.766666666666666,127.0,22.46666666666667,12.6
400166.6666666667,9.333333333333334,0.18000000000000002,1.866666666666667,6.473333333333334,172.66666666666666,21.536666666666665,28.03333333333333
426666.6666666667,19.666666666666668,1.1706666666666667,0.3833333333333333,7.099999999999999,452.0,18.46666666666667,23.84
1200000.0,15.0,0.304,1.0,6.9,346.0,24.1,46.8
480000.0,6.0,0.62,1.84,7.2,306.0,23.8,36.3
233363.0,2.6666666666666665,0.24,3.5666666666666664,6.6433333333333335,245.0,21.73,25.666666666666668
400000.0,45.0,1.8,0.1,7.0,574.0,20.2,36.4
373333.3333333333,33.666666666666664,1.5346666666666666,0.7966666666666665,7.133333333333333,300.3333333333333,19.599999999999998,17.8
833505.3333333334,7.0,0.3333333333333333,4.666666666666667,6.636666666666667,203.0,21.44666666666667,16.066666666666666
883333.3333333334,22.25574958771386,1.6369999999999998,0.26999999999999996,7.0,320.0,23.066666666666663,40.23333333333333
1500000.0,16.0,0.051,1.1,6.9,318.0,25.2,53.9
752545.5,9.75,0.98375,3.3,6.68,236.25,21.225,29.325
600089.3333333334,3.6666666666666665,0.07166666666666667,2.266666666666667,6.543333333333334,173.33333333333334,21.5,12.666666666666666
1310000.0,42.333333333333336,1.16,0.3866666666666667,6.8,382.6666666666667,22.566666666666666,50.833333333333336
610000.0,11.0,0.812,0.14,7.2,250.0,22.8,71.7
961937.6666666666,19.0,1.0275,0.9683333333333334,6.82,266.5,21.148333333333333,25.150000000000002
370047.0,10.0,0.6599999999999999,4.6000000000000005,6.4925,183.25,24.012500000000003,33.25
150082.66666666666,3.6666666666666665,0.26666666666666666,3.266666666666667,6.96,155.66666666666666,20.5,10.200000000000001
2500000.0,10.0,0.6459999999999999,0.76,6.7,186.0,24.7,46.5
1260000.0,21.666666666666668,1.1866666666666668,1.4533333333333334,6.766666666666666,388.0,20.8,42.0
180000.0,15.0,0.435,0.8,7.0,578.0,19.5,68.8
716738.6666666666,21.5,0.7396666666666666,2.265,6.875,223.16666666666666,20.733333333333334,16.55
490000.0,44.333333333333336,1.1993333333333334,0.45,7.033333333333334,285.3333333333333,25.366666666666664,46.4
1800000.0,38.75,1.38,0.13,7.025,281.0,23.25,32.77981265288946
2566666.6666666665,32.666666666666664,1.4333333333333333,0.27666666666666667,7.1000000000000005,248.66666666666666,25.333333333333332,30.099999999999998
2400000.0,36.0,1.86,0.0,6.9,284.0,20.4,41.0
1420019.5714285714,18.142857142857142,0.7847142857142858,1.8428571428571432,6.878571428571428,259.57142857142856,22.444285714285716,31.48571428571429
985728.4285714285,23.571428571428573,0.7732857142857144,2.3628571428571425,6.765714285714287,228.14285714285714,21.05714285714286,33.97714285714286
203434.66666666666,6.0,0.159,4.8999999999999995,6.63,109.66666666666667,22.099999999999998,14.066666666666668
274100.0,22.714285714285715,0.8795714285714286,1.7414285714285713,6.700000000000001,296.14285714285717,21.2,32.91428571428572
1667920.0,2.3333333333333335,0.12233333333333334,3.966666666666667,6.853333333333334,84.0,20.933333333333334,15.799999999999999
305821.14285714284,26.285714285714285,0.8314285714285715,2.0542857142857143,6.791428571428573,258.2857142857143,22.00714285714286,26.085714285714285
838667.4285714285,23.571428571428573,1.147,2.1671428571428573,6.88,222.14285714285714,22.180000000000003,51.271428571428565
607210.0,17.142857142857142,1.0614285714285716,2.467142857142857,6.758571428571429,235.42857142857142,20.935714285714283,22.82857142857143
1205960.0,23.142857142857142,0.8575714285714285,3.5142857142857147,6.840000000000001,221.42857142857142,22.851428571428574,63.271428571428565
707542.75,17.75,0.923,2.08125,6.933750000000001,288.125,21.52875,53.42875
2450015.25,22.75,0.701875,1.9150000000000003,6.521249999999999,261.13,20.64,51.125
1450038.5,34.125,1.304375,2.8074999999999997,6.75875,222.875,20.615,46.0125
1090192.0,13.2,0.7246,2.976,6.804,221.4,22.48,40.04
1222597.5,21.875,0.873875,2.11875,6.848749999999999,276.5,21.625,37.475
501340.5,18.625,1.065,2.1100000000000003,6.93,304.875,23.10125,43.1
928771.375,16.375,0.8722499999999999,1.4025,6.956250000000001,346.25,21.518749999999997,30.849999999999998
492545.25,4.25,0.1525,2.0,6.8275,293.25,21.39,53.425
1120053.875,20.375,0.954,2.11125,7.005,305.625,21.26625,41.825
