periodode;periodoate;cod_interaguas;tipo_rede;UGRHI;codigo_ponto;status_ponto;data_coleta;hora_coleta;parametro;sinal;valor;unidade;tipo_parametro;sistema_hidrico;tipo_sistema_hidrico;classe;Municipio;uf;inicio_operacao;fim_operacao;Latitude;Longitude;Altitude;Localizacao;Captacao
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;28/05/2008;11:45;DBO (5, 20);;30.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;02/07/2008;12:15;DBO (5, 20);;47.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;10/09/2008;11:40;DBO (5, 20);;59.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;24/11/2008;12:00;DBO (5, 20);;49.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;14/01/2009;11:30;DBO (5, 20);;36.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;04/03/2009;12:05;DBO (5, 20);;36.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;20/05/2009;12:35;DBO (5, 20);;41.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;28/07/2009;11:15;DBO (5, 20);;39.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;22/09/2009;12:10;DBO (5, 20);;8.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;24/11/2009;11:10;DBO (5, 20);;28.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;18/01/2010;11:45;DBO (5, 20);;21.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;03/03/2010;11:40;DBO (5, 20);;17.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;19/05/2010;11:15;DBO (5, 20);;25.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;22/07/2010;11:00;DBO (5, 20);;42.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;21/09/2010;11:00;DBO (5, 20);;58.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;23/11/2010;12:10;DBO (5, 20);;35.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;10/01/2011;11:50;DBO (5, 20);;19.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;02/03/2011;11:10;DBO (5, 20);;20.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;17/05/2011;12:15;DBO (5, 20);;22.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;27/07/2011;10:50;DBO (5, 20);;44.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;20/09/2011;10:45;DBO (5, 20);;54.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;23/11/2011;11:10;DBO (5, 20);;23.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;23/01/2012;11:20;DBO (5, 20);;16.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;20/03/2012;11:35;DBO (5, 20);;23.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;08/05/2012;11:50;DBO (5, 20);;28.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;25/07/2012;10:30;DBO (5, 20);;20.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;18/09/2012;11:00;DBO (5, 20);;53.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;12/11/2012;10:15;DBO (5, 20);;33.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;16/01/2013;11:20;DBO (5, 20);;20.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;13/03/2013;10:50;DBO (5, 20);;12.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;15/05/2013;11:30;DBO (5, 20);;52.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;17/07/2013;11:10;DBO (5, 20);;39.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;11/09/2013;09:45;DBO (5, 20);;60.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;12/11/2013;12:20;DBO (5, 20);;71.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;15/01/2014;13:35;DBO (5, 20);;38.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;25/03/2014;10:20;DBO (5, 20);;44.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;14/05/2014;10:45;DBO (5, 20);;81.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;16/07/2014;10:55;DBO (5, 20);;92.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;16/09/2014;12:20;DBO (5, 20);;128.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;12/11/2014;11:10;DBO (5, 20);;97.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;14/01/2015;10:20;DBO (5, 20);;39.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;17/03/2015;12:40;DBO (5, 20);;24.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;13/05/2015;12:00;DBO (5, 20);;44.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;21/07/2015;10:30;DBO (5, 20);;122.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;16/09/2015;10:30;DBO (5, 20);;58.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;18/11/2015;10:40;DBO (5, 20);;38.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;20/01/2016;10:30;DBO (5, 20);;8.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;28/03/2016;10:15;DBO (5, 20);;18.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;17/05/2016;10:35;DBO (5, 20);;21.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;19/07/2016;10:00;DBO (5, 20);;17.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;20/09/2016;09:50;DBO (5, 20);;30.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;28/11/2016;10:35;DBO (5, 20);;24.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;11/01/2017;10:05;DBO (5, 20);;12.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;22/03/2017;11:30;DBO (5, 20);;12.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;23/05/2017;10:00;DBO (5, 20);;12.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;18/07/2017;10:00;DBO (5, 20);;27.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;25/09/2017;10:05;DBO (5, 20);;81.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;08/11/2017;10:05;DBO (5, 20);;42.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;08/01/2018;10:55;DBO (5, 20);;22.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;20/03/2018;11:20;DBO (5, 20);;43.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;08/05/2018;11:28;DBO (5, 20);;51.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;16/07/2018;11:25;DBO (5, 20);;62.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;10/09/2018;11:27;DBO (5, 20);;113.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;07/11/2018;11:48;DBO (5, 20);;46.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;606;Rede Básica;05 - PIRACICABA/CAPIVARI/JUNDIAI;TREB02950;Ativo;16/01/2019;11:20;DBO (5, 20);;82.00;mg/L;3- Químicos;Ribeirão Três Barras - TREB;Rio (Lótico);Classe 2;COSMOPOLIS;SP;01/01/2003;;22 39 27 ;47 12 34 ;535;Na foz do Rib. Tres Barras com o Rio Pirapitingui.;N
01/01/1974;28/12/2019;833;Rede Básica;07 - BAIXADA SANTISTA;TUBA02900;Ativo;03/08/2005;08:30;DBO (5, 20);;7.00;mg/L;3- Químicos;Rio Guaratuba - TUBA;Rio (Lótico);Classe 2;BERTIOGA;SP;01/01/2001;;23 45 08 ;45 53 40 ;5;Ponte na Rio Santos, no fim da praia do Guaratuba;N
01/01/1974;28/12/2019;833;Rede Básica;07 - BAIXADA SANTISTA;TUBA02900;Ativo;15/03/2006;08:30;DBO (5, 20);;9.00;mg/L;3- Químicos;Rio Guaratuba - TUBA;Rio (Lótico);Classe 2;BERTIOGA;SP;01/01/2001;;23 45 08 ;45 53 40 ;5;Ponte na Rio Santos, no fim da praia do Guaratuba;N
01/01/1974;28/12/2019;833;Rede Básica;07 - BAIXADA SANTISTA;TUBA02900;Ativo;08/08/2006;09:40;DBO (5, 20);;42.00;mg/L;3- Químicos;Rio Guaratuba - TUBA;Rio (Lótico);Classe 2;BERTIOGA;SP;01/01/2001;;23 45 08 ;45 53 40 ;5;Ponte na Rio Santos, no fim da praia do Guaratuba;N
01/01/1974;28/12/2019;833;Rede Básica;07 - BAIXADA SANTISTA;TUBA02900;Ativo;07/03/2007;10:30;DBO (5, 20);;154.00;mg/L;3- Químicos;Rio Guaratuba - TUBA;Rio (Lótico);Classe 2;BERTIOGA;SP;01/01/2001;;23 45 08 ;45 53 40 ;5;Ponte na Rio Santos, no fim da praia do Guaratuba;N
